number;word;detail_url;definition
2530;бозортылон;/term?tid=131982;"смотри:  бозгетылон"
2531;бозортылыны;/term?tid=131983;"смотри:  бозгетылыны"
2532;бозортыны;/term?tid=131984;"смотри:  бозгетыны"
2533;бозортэм;/term?tid=131985;"прич. и сущ. от  бозортыны"
2534;бозырес;/term?tid=131986;"грубый (о голосе)   солэн куараез бозырес у него грубый голос"
2535;бойкотировать;/term?tid=131987;"бойкотироватьупотребляется лишь в составе выражений:бойкотировать карон бойкот, бойкотированиебойкотировать карыны бойкотировать"
2536;бок;/term?tid=131988;"диал. возле, рядом   бокам пуксьы садись со мной рядом; смотри также:  артэ"
2537;боко;/term?tid=131989;"дет. бука, пугало, страшилище   вумурт боко водяной, водяное страшилище"
2538;бокобыз;/term?tid=131990;"дет. бука"
2539;бокро;/term?tid=131991;"   Ⅰ1) зоол. жук2) перен. неуклюжий, неповоротливый; нерасторопный (о человеке)   Ⅱдиал. бот. куколь"
2540;бокс;/term?tid=131992;"спорт. бокс   боксъя чемпион чемпион по боксу"
2541;боксёр;/term?tid=131993;"спорт. боксёр || боксёрский"
2542;болгар;/term?tid=131994;"болгарин, болгарка || болгарский   болгар кыл болгарский язык   болгар ныл болгарка   болгаръёс болгары"
2543;болота;/term?tid=131995;"диал. болото || болотный; болотистый; смотри также:  нюр Ⅰ"
2544;больме;/term?tid=131996;"диал.1) перегородка2) комната"
2545;больница;/term?tid=131997;"больница || больничный   выль больница новая больница; смотри также:  эмъяськонни"
2546;больничной;/term?tid=131998;"больничный   больничной койка больничная койка   больничной лист больничный лист"
2547;большевик;/term?tid=131999;"уст. большевик || большевистский   мӧйы большевик старый большевик"
2548;большевистской;/term?tid=132000;"уст. большевистский   большевистской партия большевистская партия"
2549;бомба;/term?tid=132001;"воен. бомба   атомной бомба атомная бомба   нейтронной бомба нейтронная бомба"
2550;бомбардировать;/term?tid=132002;"бомбардироватьупотребляется лишь в составе выражений:бомбардировать карон воен. бомбардировкабомбардировать карыны бомбардировать"
2551;бомбить;/term?tid=132003;"бомбитьупотребляется лишь в составе выражений:бомбить карон воен. бомбардировка, бомбёжкабомбить карыны бомбить"
2552;бон;/term?tid=132004;"диал. смотри:  бен"
2553;борд;/term?tid=132005;"   Ⅰ1) стена; забор || стенной   борд борды к стене, об стену   борд борды кортӵог шуккыны прибить гвоздь к стене2) диал. изгородь (на границе земельных участков)3) основа послелогов:  бордозь,  бордытӥ,  бордтӥ,  бордын,  бордысен,  бордысь,  борды   борд борды кӧжы пазьгем кадь посл. как об стену горох   бордэз бадӟым ке но, пушкыз – сись погов. стена хотя большая, да гнилая   калык сизьым борд пыр адӟе посл. хоть за семью стенами скрывайся, народ увидит   Ⅱтекст. длина вытканной ткани, длина основы"
